mountain,10,20,20,100,4,21.9134529983766,22.1069618405294,99.1246701217981,0
mountain,10,20,23.0756754456303,86.6713524686327,0,21.9134529983766,24.6221203738273,88.9990490894928,0
mountain,10,20,21.9228823849799,91.228879710191,0,21.9134529983766,25.3368493241295,86.4884687043836,0
mountain,10,20,20,100,0,21.9134529983766,24.4688364864374,89.556579490499,0
mountain,10,20,26.0725840991107,76.708928903914,1,21.9134529983766,28.706503133434,76.3361977476607,1
mountain,10,20,22.6114457583126,88.4507793697688,3,21.9134529983766,24.5090559149429,89.409616895999,0
mountain,10,20,20.0433189448253,99.7838733946979,0,21.9134529983766,25.9518631604083,84.4388430338494,1
mountain,10,20,34.9488511443046,57.226487696032,1,21.9134529983766,27.2612564096095,80.3831366724983,1
mountain,10,20,22.8154917053624,87.6597368940302,0,21.9134529983766,22.594572800686,96.9854716514546,0
mountain,10,20,23.1090686759699,86.5461100160957,0,21.9134529983766,22.1069618405294,99.1246701217981,0
mountain,10,20,20.0433189448253,99.7838733946979,1,21.9134529983766,26.2841386288384,83.3713948469803,0
mountain,10,20,22.7623875146411,87.8642452912101,0,21.9134529983766,23.7369430811032,92.3179236833646,0
mountain,10,20,22.9624228380562,87.0988228944791,0,21.9134529983766,23.0029148572228,95.2638095406238,1
mountain,10,20,24.3948541514712,81.9845032719485,1,21.9134529983766,26.6385308065352,82.2622432052468,1
mountain,10,20,22.3352042454943,89.5447374475414,1,21.9134529983766,23.8602431957811,91.8408618829636,1
mountain,10,20,26.2498658105964,76.1908656764506,0,21.9134529983766,22.8937899420464,95.7178914188018,0
mountain,10,20,22.1413801882777,90.3286056692554,1,21.9134529983766,23.8463263615677,91.8944606649925,0
mountain,10,20,21.8837381851203,91.3920639646424,0,21.9134529983766,23.8306039769544,91.9550885893121,0
mountain,10,20,26.7875871751205,74.6614462484153,0,21.9134529983766,24.094906355613,90.9464128017736,0
mountain,10,20,23.1683267746805,86.3247492773498,0,21.9134529983766,24.4688364864374,89.556579490499,0
mountain,10,20,22.4542057256899,89.070173509268,0,21.9134529983766,24.094906355613,90.9464128017736,1
mountain,10,20,20,100,0,21.9134529983766,23.9213875281234,91.606111780154,1
mountain,10,20,23.7262632636779,84.2947740136462,0,21.9134529983766,23.7760772417385,92.165973283044,0
mountain,10,20,23.0706452575425,86.6902497816413,0,21.9134529983766,22.5005756585406,97.3906327150292,1
mountain,10,20,22.2780543774544,89.7744464626147,0,21.9134529983766,22.3981928383414,97.8358082571061,0
mountain,10,20,43.5669362993843,45.9063723521056,1,21.9134529983766,24.094906355613,90.9464128017736,0
mountain,10,20,28.0451524333632,71.3135720960015,1,21.9134529983766,22.6202614071454,96.8753305010633,0
mountain,10,20,27.9031963935718,71.6763761323327,0,21.9134529983766,22.2280265043524,98.5847888659203,0
mountain,10,20,24.1297373721652,82.885278407841,1,21.9134529983766,22.8937899420464,95.7178914188018,0
mountain,10,20,22.9624228380562,87.0988228944791,0,21.9134529983766,26.3610478110285,83.1281561926714,0
