mountain,10,20,19,21.9134529983766,0
mountain,10,20,0,21.9134529983766,0
mountain,10,20,1,21.9134529983766,0
mountain,10,20,0,21.9134529983766,0
mountain,10,20,0,21.9134529983766,0
mountain,10,20,0,21.9134529983766,0
mountain,10,20,0,21.9134529983766,0
mountain,10,20,0,21.9134529983766,0
mountain,10,20,0,21.9134529983766,0
mountain,10,20,0,21.9134529983766,0
mountain,10,20,0,21.9134529983766,0
mountain,10,20,0,21.9134529983766,0
mountain,10,20,0,21.9134529983766,0
mountain,10,20,0,21.9134529983766,0
mountain,10,20,0,21.9134529983766,0
mountain,10,20,0,21.9134529983766,0
mountain,10,20,0,21.9134529983766,0
mountain,10,20,0,21.9134529983766,0
mountain,10,20,0,21.9134529983766,0
mountain,10,20,0,21.9134529983766,0
mountain,10,20,0,21.9134529983766,0
mountain,10,20,0,21.9134529983766,0
mountain,10,20,0,21.9134529983766,0
mountain,10,20,0,21.9134529983766,0
mountain,10,20,0,21.9134529983766,0
mountain,10,20,0,21.9134529983766,0
mountain,10,20,0,21.9134529983766,0
mountain,10,20,0,21.9134529983766,0
mountain,10,20,0,21.9134529983766,0
mountain,10,20,0,21.9134529983766,0
