mountain,38,20,6,20.1483067526486,5
mountain,38,20,7,20.1483067526486,6
mountain,38,20,5,20.1483067526486,5
mountain,38,20,6,20.1483067526486,6
mountain,38,20,9,20.1483067526486,5
mountain,38,20,10,20.1483067526486,6
mountain,38,20,8,20.1483067526486,9
mountain,38,20,11,20.1483067526486,6
mountain,38,20,8,20.1483067526486,6
mountain,38,20,11,20.1483067526486,6
mountain,38,20,5,20.1483067526486,6
mountain,38,20,7,20.1483067526486,6
mountain,38,20,8,20.1483067526486,6
mountain,38,20,5,20.1483067526486,6
mountain,38,20,5,20.1483067526486,6
mountain,38,20,7,20.1483067526486,9
mountain,38,20,5,20.1483067526486,6
mountain,38,20,6,20.1483067526486,6
mountain,38,20,5,20.1483067526486,6
mountain,38,20,9,20.1483067526486,6
mountain,38,20,5,20.1483067526486,8
mountain,38,20,8,20.1483067526486,7
mountain,38,20,6,20.1483067526486,6
mountain,38,20,5,20.1483067526486,6
mountain,38,20,5,20.1483067526486,6
mountain,38,20,4,20.1483067526486,6
mountain,38,20,8,20.1483067526486,6
mountain,38,20,11,20.1483067526486,6
mountain,38,20,5,20.1483067526486,6
mountain,38,20,5,20.1483067526486,8
