mountain,10,20,20,100,21,21.9134529983766,21.9161564387182,99.9876646238167,2
mountain,10,20,20,100,2,21.9134529983766,21.9134529983766,100,3
mountain,10,20,20,100,1,21.9134529983766,21.9134529983766,100,3
mountain,10,20,20,100,1,21.9134529983766,21.9134529983766,100,2
mountain,10,20,20,100,1,21.9134529983766,21.9134529983766,100,3
mountain,10,20,20,100,1,21.9134529983766,21.9134529983766,100,3
mountain,10,20,20,100,2,21.9134529983766,21.9134529983766,100,3
mountain,10,20,20,100,2,21.9134529983766,21.9134529983766,100,2
mountain,10,20,20,100,2,21.9134529983766,22.3352042454943,98.1117197654334,5
mountain,10,20,20,100,3,21.9134529983766,21.9134529983766,100,4
mountain,10,20,20,100,2,21.9134529983766,21.9134529983766,100,3
mountain,10,20,20.7403836070538,96.43023185549,4,21.9134529983766,21.9134529983766,100,4
mountain,10,20,20,100,3,21.9134529983766,21.9134529983766,100,4
mountain,10,20,20,100,4,21.9134529983766,21.9134529983766,100,6
mountain,10,20,20,100,3,21.9134529983766,21.9134529983766,100,6
mountain,10,20,20,100,4,21.9134529983766,21.9134529983766,100,6
mountain,10,20,20,100,3,21.9134529983766,21.9134529983766,100,3
mountain,10,20,20,100,3,21.9134529983766,21.9134529983766,100,6
mountain,10,20,20,100,1,21.9134529983766,21.9134529983766,100,4
mountain,10,20,20,100,3,21.9134529983766,21.9134529983766,100,4
mountain,10,20,21.2773436530772,93.996695856851,3,21.9134529983766,21.9134529983766,100,3
mountain,10,20,21.2773436530772,93.996695856851,3,21.9134529983766,21.9134529983766,100,3
mountain,10,20,20,100,2,21.9134529983766,21.9134529983766,100,4
mountain,10,20,20,100,2,21.9134529983766,21.9134529983766,100,2
mountain,10,20,20,100,1,21.9134529983766,21.9134529983766,100,2
mountain,10,20,20,100,1,21.9134529983766,21.9134529983766,100,2
mountain,10,20,20.7905358198222,96.1976169028387,6,21.9134529983766,21.9134529983766,100,3
mountain,10,20,20.7905358198222,96.1976169028387,6,21.9134529983766,21.9134529983766,100,2
mountain,10,20,20,100,2,21.9134529983766,21.9134529983766,100,3
mountain,10,20,21.8017737416504,91.7356552590569,4,21.9134529983766,21.9250149474567,99.9472659466468,4
mountain,12,20,20.5016308806037,97.5532147489873,6,21.9585091025569,22.4730295241393,97.7104981727998,5
mountain,12,20,20,100,2,21.9585091025569,21.9585091025569,100,6
mountain,12,20,20,100,3,21.9585091025569,22.04464383784,99.6092713680624,3
mountain,12,20,20,100,3,21.9585091025569,22.04464383784,99.6092713680624,3
mountain,12,20,20,100,2,21.9585091025569,21.9585091025569,100,5
mountain,12,20,20,100,3,21.9585091025569,21.9585091025569,100,7
mountain,12,20,20.7023281706464,96.6074918489494,2,21.9585091025569,22.4402744751846,97.8531217469711,7
mountain,12,20,21.3540201593825,93.6591791649706,3,21.9585091025569,22.4402744751846,97.8531217469711,6
mountain,12,20,20,100,2,21.9585091025569,21.9585091025569,100,3
mountain,12,20,20,100,2,21.9585091025569,22.4642311131718,97.7487677718985,3
mountain,12,20,20.7023281706464,96.6074918489494,3,21.9585091025569,21.9585091025569,100,5
mountain,12,20,20.7023281706464,96.6074918489494,3,21.9585091025569,21.9585091025569,100,6
mountain,12,20,21.2374068977079,94.1734558099867,5,21.9585091025569,22.0422452214938,99.6201107550729,4
mountain,12,20,20,100,3,21.9585091025569,21.9585091025569,100,5
mountain,12,20,20.7023281706464,96.6074918489494,3,21.9585091025569,22.0422452214938,99.6201107550729,6
mountain,12,20,20,100,5,21.9585091025569,22.1460087028488,99.1533481142913,5
mountain,12,20,20,100,2,21.9585091025569,22.1460087028488,99.1533481142913,4
mountain,12,20,21.1645952624289,94.4974366483812,5,21.9585091025569,22.0188985260225,99.7257382180392,6
